device_id,device_name,sensor_name,sensor_type,sensor_tags,sensor_created_dt,sensor_updated_dt,unit,sensor_reading_dt,sensor_value
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 16:35:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 16:30:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 16:25:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 16:20:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 16:15:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 16:10:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 16:05:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 16:00:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 15:55:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 15:50:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 15:45:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 15:40:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 15:35:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 15:30:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 15:25:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 15:20:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 15:15:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 15:10:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 15:05:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 15:00:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 14:55:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 14:50:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 14:45:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 14:40:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 14:35:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 14:30:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 14:25:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 14:20:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 14:15:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 14:10:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 14:05:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 14:00:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 13:55:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 13:50:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 13:45:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 13:40:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 13:35:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 13:30:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 13:25:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 13:20:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 13:15:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 13:10:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 13:05:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 13:00:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 12:55:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 12:50:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 12:45:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 12:40:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 12:35:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 12:30:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 12:25:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 12:20:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 12:15:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 12:10:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 12:05:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 12:00:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 11:55:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 11:50:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 11:45:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 11:40:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 11:35:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 11:30:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 11:25:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 11:20:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 11:15:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 11:10:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 11:05:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 11:00:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 10:55:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 10:50:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 10:45:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 10:40:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 10:35:00+00","0"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 10:30:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 10:25:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 10:20:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 10:15:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 10:10:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 10:05:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 10:00:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 09:55:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 09:50:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 09:45:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 09:40:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 09:35:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 09:30:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 09:25:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 09:20:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 09:15:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 09:10:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 09:05:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 09:00:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 08:55:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 08:50:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 08:45:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 08:40:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 08:35:00+00","1"
"d1a91d1f-97d2-42d6-9a20-5e023c08c9c5","_AHU1_MAIN","FAN_STATUS","BOOLEAN","[""fan"", ""discharge"", ""sensor"", ""air"", ""status""]","2020-05-29 01:16:33.432545","2020-07-30 05:55:35.378377",,"2021-02-01 08:30:00+00","1"
